x,y,dy,groove
377,187,0,0
376,188,1,0
374,189,1,0
373,190,1,0
371,191,1,0
367,192,1,0
365,193,1,0
362,194,1,0
361,195,1,0
358,196,1,0
355,197,1,0
353,198,1,0
350,199,1,0
348,200,1,0
346,201,1,0
343,202,1,0
341,203,1,0
338,204,1,0
334,205,1,0
330,206,1,0
328,207,1,0
327,208,1,0
327,209,1,0
322,210,1,0
317,211,1,0
315,212,1,0
313,213,1,0
311,214,1,0
311,215,1,0
309,216,1,0
306,217,1,0
303,218,1,0
302,219,1,0
301,220,1,0
296,221,1,0
295,222,1,0
292,223,1,0
290,224,1,0
288,225,1,0
285,226,1,0
283,227,1,0
281,228,1,0
280,229,1,0
277,230,1,0
273,231,1,0
271,232,1,0
269,233,1,0
267,234,1,0
265,235,1,0
262,236,1,0
257,237,1,0
255,238,1,0
253,239,1,0
252,240,1,0
250,241,1,0
247,242,1,0
243,243,1,0
240,244,1,0
239,245,1,0
237,246,1,0
235,247,1,0
232,248,1,0
230,249,1,0
227,250,1,0
226,251,1,0
223,252,1,0
221,253,1,0
217,254,1,0
214,255,1,0
212,256,1,0
210,257,1,0
207,258,1,0
205,259,1,0
203,260,1,0
200,261,1,0
196,262,1,0
193,263,1,0
188,264,1,0
187,265,1,0
185,266,1,0
184,267,1,0
180,268,1,0
178,269,1,0
175,270,1,0
172,271,1,0
169,272,1,0
166,273,1,0
163,274,1,0
162,275,1,0
158,276,1,0
155,277,1,0
153,278,1,0
149,279,1,0
146,280,1,0
144,281,1,0
143,282,1,0
142,283,1,0
141,284,1,0
140,285,1,0
138,286,1,0
138,287,1,0
